"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
25132414,"Bedstuyvesant Apartment",81087558,"Eric","Brooklyn","Bedford-Stuyvesant",40.68423,-73.94125,"Entire home/apt",75,3,3,"2018-11-05",0.22,1,0
12454556,"Fun room in East Village",8671253,"Atlanta","Manhattan","East Village",40.72414,-73.9801,"Private room",80,2,3,"2016-05-31",0.08,1,0
11436132,"Long Island City Penthouse 1 stop 2 Manhattan",217922,"Eileen","Queens","Long Island City",40.74859,-73.93904,"Entire home/apt",110,30,32,"2019-05-17",0.84,1,66
29159486,"Bright & Cheerful - Modern Style + Free Cleaning",155297713,"Marie & Tyler","Brooklyn","Bushwick",40.70531,-73.92592,"Private room",39,30,1,"2019-05-31",0.77,3,38
23102299,"Cloud 9",142447586,"Winnie & Andy","Bronx","Williamsbridge",40.8805,-73.86178,"Private room",45,1,1,"2018-02-21",0.06,4,0
28410723,"Entire Apartment in Greenwood",108902280,"Guadalupe","Brooklyn","Sunset Park",40.65929,-73.99441,"Entire home/apt",59,2,26,"2019-06-23",2.63,1,173
30378982,"Modern Brooklyn Zen with Private Garden",3042136,"Jenni","Brooklyn","Carroll Gardens",40.68241,-73.99157,"Entire home/apt",250,2,26,"2019-07-07",3.94,3,266
33956883,"Beautiful Cozy Private Room!",256403429,"Brenda","Brooklyn","East Flatbush",40.65214,-73.95159,"Private room",53,1,15,"2019-07-06",5.56,5,77
11588003,"Charming Prewar Upper West Side Apt",4732500,"Daniel","Manhattan","Upper West Side",40.79828,-73.97166,"Entire home/apt",95,1,0,"",NA,1,0
32618640,"1st Floor, Room # 8 (12' x 15')",244817841,"Aminul","Brooklyn","East New York",40.66977,-73.89356,"Private room",40,7,8,"2019-06-14",2.05,13,198
3302905,"Great west village studio",16680791,"Adam","Manhattan","West Village",40.7381,-74.00489,"Entire home/apt",180,3,3,"2017-10-29",0.07,1,0
19591107,"30+Day Stay:Designer Sky Beautiful Loft (1000 sf)",137522531,"Ali","Queens","Flushing",40.7558,-73.80953,"Entire home/apt",150,6,50,"2019-05-09",2.27,7,343
14851292,"Gorgeous Sunlit One Bedroom - Uptown Manhattan",64161144,"Nichole","Manhattan","East Harlem",40.81506,-73.93567,"Entire home/apt",100,2,9,"2017-01-15",0.26,1,0
4250746,"Newly-Renovated 2BR/1BTH Garden Apt",22057975,"Kevin","Brooklyn","Bushwick",40.69271,-73.92535,"Entire home/apt",140,4,120,"2019-06-10",2.09,1,100
17988416,"《1》法拉盛市中心明亮干净的私人房间",123580100,"Evelyn","Queens","Flushing",40.76503,-73.83039,"Private room",45,1,82,"2019-06-17",3.01,2,52
9978722,"Private, comfy BR in East Village",5904463,"Katherine","Manhattan","East Village",40.72504,-73.98242,"Private room",100,1,0,"",NA,4,0
29150883,"BEAUTIFUL UPPER WEST SIDE-WEST 83RD STREET",200380610,"Pranjal","Manhattan","Upper West Side",40.7854,-73.97532,"Entire home/apt",215,30,0,"",NA,65,365
12504542,"Charming Brooklyn Brownstone!",3982538,"Joel","Brooklyn","Prospect Heights",40.67908,-73.97333,"Private room",75,1,0,"",NA,1,0
2468186,"Luxury Living Near Central Park",4665764,"Ziporah","Manhattan","Upper West Side",40.79838,-73.96388,"Private room",200,5,20,"2019-01-01",0.33,1,0
17554541,"Delightful Brooklyn townhouse",5817532,"Christy","Brooklyn","Park Slope",40.68326,-73.97796,"Entire home/apt",600,6,7,"2019-01-03",0.36,1,42
28222556,"Hamilton Heights/City College",213172811,"James","Manhattan","Harlem",40.82266,-73.95481,"Private room",70,1,0,"",NA,1,56
31269990,"Cute big private room with a private bathroom.",47023469,"Olga","Manhattan","Upper West Side",40.79595,-73.97251,"Private room",110,1,2,"2019-06-23",0.6,3,6
4902143,"Large One Bedroom Apartment, 15 mins to Manhattan",557918,"Bill & Regina","Queens","Sunnyside",40.74628,-73.9196,"Entire home/apt",119,6,15,"2019-03-09",0.46,1,1
33642152,"Pleasant Room on Pleasant Avenue, NYC",67781861,"Bronislaw","Manhattan","East Harlem",40.79738,-73.93196,"Private room",50,2,4,"2019-06-03",1.56,1,35
36228538,"Great location. Great view. Brand new Apartment",12776694,"Oren","Manhattan","Upper East Side",40.76135,-73.96139,"Entire home/apt",250,8,0,"",NA,1,39
5430658,"nice room in bedstuy F",6885157,"Randy","Brooklyn","Bedford-Stuyvesant",40.68182,-73.95152,"Private room",70,1,49,"2019-06-27",0.94,15,359
35742633,"Luxury new 1 bed apartment in East Williamsburg",265866685,"Mindy","Brooklyn","Bushwick",40.69796,-73.92915,"Entire home/apt",198,30,0,"",NA,2,179
32238694,"Midtown 2 Bed Large Full Kitchen & Free Breakfast",214347105,"Roman","Manhattan","Midtown",40.75431,-73.96518,"Entire home/apt",419,3,6,"2019-06-21",1.57,8,326
7142734,"1 Bedroom w/Jacuzzi in Private Home",37405985,"Jenny","Queens","Forest Hills",40.71818,-73.84944,"Private room",109,1,86,"2019-06-30",1.78,1,344
5728502,"Hand Crafted Williamsburg Sanctuary",26955105,"Danny","Brooklyn","Williamsburg",40.70835,-73.95226,"Entire home/apt",180,4,67,"2019-06-30",1.32,1,304
8427638,"NYC CHIC!!!  LARGE STUDIO APT on UWS",9036787,"Katie","Manhattan","Upper West Side",40.80109,-73.97093,"Entire home/apt",190,4,46,"2019-05-12",1.02,1,207
13562635,"West 55th street~Large 1BR~Columbus circle",2856748,"Ruchi","Manhattan","Hell's Kitchen",40.76646,-73.98649,"Entire home/apt",220,30,0,"",NA,49,365
7696645,"BrooklynBridge/Ft Greene",7590543,"Dolores","Brooklyn","Navy Yard",40.69855,-73.97595,"Entire home/apt",215,4,99,"2019-07-06",2.09,1,0
15775049,"Room in charming new apartment",16878736,"Gabriela","Brooklyn","Bedford-Stuyvesant",40.67989,-73.94298,"Private room",55,2,16,"2019-01-01",0.52,1,311
10538353,"Beautiful designer studio on 1st",7203997,"Gosia","Brooklyn","Park Slope",40.67094,-73.97388,"Entire home/apt",154,3,123,"2019-06-23",3.01,2,289
8444013,"Cozy Wkd Getaway Spot in Prime BK",11625123,"Jennifer","Brooklyn","Crown Heights",40.67501,-73.95873,"Entire home/apt",95,2,20,"2019-04-26",0.44,1,0
29464105,"You can live in the center of Manhattan!",221934669,"Tanya","Manhattan","Midtown",40.74945,-73.98762,"Private room",119,1,58,"2019-06-25",6.72,2,0
24915761,"Brooklyn Studio with a View",2642222,"Michael","Brooklyn","Prospect Heights",40.6813,-73.97449,"Entire home/apt",179,2,19,"2019-01-06",1.84,1,0
35091116,"Luxurious Large private room near LGA (#01)",264092618,"Ajmol","Queens","East Elmhurst",40.76566,-73.87215,"Private room",70,1,11,"2019-07-05",7.5,5,78
18898808,"BK's Finest Jack&Jill ShareRoom Close to Train/Bus",50600973,"Joyell","Brooklyn","Bushwick",40.69674,-73.92972,"Shared room",25,1,105,"2019-06-12",4.22,7,82
13783769,"Private Studio Apt+Bath, Luxury King, Kitchenette",5684580,"Ryan","Brooklyn","Williamsburg",40.71474,-73.94461,"Entire home/apt",55,4,34,"2019-06-18",1.07,1,0
18897423,"Modern & Industrial LIC Accomodations",127560222,"Christina","Queens","Long Island City",40.75578,-73.93666,"Private room",259,2,3,"2018-12-05",0.22,2,0
14088558,"Elegant apt in the heart of the Flatiron District",37073646,"Aandrea","Manhattan","Chelsea",40.73902,-73.99143,"Entire home/apt",1100,3,0,"",NA,1,0
4476945,"Modern Brownstone in Harlem",23228839,"Tiffany","Manhattan","Harlem",40.81056,-73.94627,"Entire home/apt",149,3,28,"2019-05-19",0.5,1,329
21486201,"Private Bedroom in Heart of Williamsburg",16572580,"Travis","Brooklyn","Williamsburg",40.70907,-73.9495,"Private room",184,2,1,"2017-10-25",0.05,2,0
28990717,"Spacious apartment in Brooklyn",162968562,"Mariah","Brooklyn","Gravesend",40.59147,-73.97566,"Private room",70,1,1,"2019-03-02",0.23,1,0
34773903,"Great room for 2 or 3 people close to the trains",210799153,"Brandon","Brooklyn","Bedford-Stuyvesant",40.68727,-73.94736,"Private room",56,1,5,"2019-06-23",3.06,3,1
245504,"One Fabulous Private Room",714200,"Baron","Manhattan","Inwood",40.85888,-73.92886,"Private room",71,4,229,"2019-06-21",2.45,1,26
14951904,"Bedroom in beautiful apt near Central Park",21679450,"Vicky","Manhattan","Harlem",40.80171,-73.95871,"Private room",60,7,4,"2018-11-02",0.12,2,0
28438408,"The Artist's House & Roof Garden (part 2!)",18007776,"Tyler","Brooklyn","Prospect-Lefferts Gardens",40.65518,-73.95664,"Private room",40,20,7,"2019-04-28",0.84,4,34
27130196,"Luxurious bright private room in stylish apt",1409262,"Sarah","Brooklyn","Flatbush",40.64188,-73.95317,"Private room",65,2,2,"2018-09-28",0.19,6,287
514457,"Brownstone Beauty with Deck",2096690,"Richard","Brooklyn","Bedford-Stuyvesant",40.68543,-73.93838,"Entire home/apt",150,10,10,"2019-05-26",0.17,2,185
22019711,"Sunlit Private Room in Uptown Manhattan",70338191,"Dana","Manhattan","Washington Heights",40.85677,-73.92986,"Private room",45,2,50,"2019-06-30",2.69,1,3
13045629,"Chic stylish amazing Manhattan room",5288991,"Tanya","Manhattan","Upper East Side",40.77736,-73.95144,"Private room",90,30,79,"2019-06-18",2.08,6,246
29981213,"Broadway Triangle",83787104,"John","Brooklyn","Williamsburg",40.70136,-73.94423,"Private room",65,2,3,"2019-02-28",0.59,1,89
28918211,"B1. Shared room for 4 guests",215588687,"Levi","Brooklyn","Prospect-Lefferts Gardens",40.66151,-73.9455,"Shared room",30,2,5,"2019-04-20",0.55,6,365
8483688,"Sunny private room in Brooklyn",9246269,"Nick","Brooklyn","Bedford-Stuyvesant",40.69498,-73.94237,"Private room",42,5,0,"",NA,1,0
25842433,"*THE BUSINESS TRAVELER ROOM*",48183551,"Carlos","Queens","Elmhurst",40.7448,-73.88177,"Private room",42,6,26,"2019-07-04",2.09,5,299
22102113,"Room in Astoria NewYork",88547794,"Felicita","Queens","Astoria",40.76717,-73.90994,"Private room",55,7,7,"2019-06-11",0.49,1,365
351530,"Gorgeous brownstone next to park!",1747222,"Sascha","Brooklyn","Park Slope",40.67188,-73.97533,"Entire home/apt",125,5,6,"2018-11-04",0.08,1,31
2942129,"Bright Large  Room near JFK, LGA & Train 2 beds",15009272,"Yolanda","Queens","Woodhaven",40.69414,-73.86324,"Private room",40,3,136,"2019-06-09",2.21,2,291
10074308,"Luxury Apt in Downtown Brooklyn",51690846,"Devaki","Brooklyn","Downtown Brooklyn",40.6965,-73.98377,"Private room",75,5,0,"",NA,1,0
22330756,"Cosy private Bedroom in Williamsburg",54658419,"Pierre","Brooklyn","Williamsburg",40.71127,-73.95898,"Private room",100,3,10,"2019-04-25",0.55,2,0
31042971,"纽约长岛市最新豪华网红楼王Jackson Park独立卧室出租!(出门就是地铁站!)",190124793,"Molly","Queens","Long Island City",40.74782,-73.93837,"Private room",56,13,1,"2018-12-24",0.15,1,12
34483434,"Luxuriate in Captivating Beauty of Central Park",260425153,"Park Lane","Manhattan","Midtown",40.76476,-73.9762,"Private room",500,1,0,"",NA,14,362
3688168,"The Brooklyn Public House Apartment",2461535,"Andriana","Brooklyn","Fort Greene",40.68927,-73.96957,"Entire home/apt",400,2,120,"2019-06-23",2.05,1,300
30235404,"*Delightful budget room for travelers!",226339724,"David And Annette","Brooklyn","Bedford-Stuyvesant",40.68105,-73.91256,"Private room",40,2,7,"2019-07-05",2.69,10,353
21540314,"Clean & quiet home on quiet block",156585195,"Gerard","Brooklyn","Bergen Beach",40.62052,-73.91145,"Entire home/apt",95,2,41,"2018-08-27",2.04,2,4
21660742,"1 Private Bedroom, private bathroom, Brooklyn",2079633,"Fayna","Brooklyn","Fort Greene",40.68558,-73.96965,"Entire home/apt",150,5,0,"",NA,1,0
10355146,"Brooklyn's Finest",3530446,"Maurice","Brooklyn","Crown Heights",40.67785,-73.95217,"Entire home/apt",155,3,71,"2019-07-01",1.81,3,302
34371021,"Comfy pad",259491984,"Alexandra","Brooklyn","Brighton Beach",40.57543,-73.97565,"Private room",100,1,0,"",NA,1,362
4232356,"Studio Apartment ",9368118,"Peter","Manhattan","Upper East Side",40.77065,-73.95163,"Entire home/apt",150,1,0,"",NA,1,0
11868110,"111 St. Marks Place",63269523,"John","Manhattan","East Village",40.72804,-73.98281,"Entire home/apt",140,1,1,"2016-03-21",0.02,1,0
25441693,"Lovely villa",191063355,"Maranatha","Brooklyn","Crown Heights",40.67193,-73.93003,"Entire home/apt",125,1,59,"2019-06-11",4.38,1,98
4738429,"M3 Hamilton's Hideaway Studio",295128,"Carol Gloria","Bronx","Clason Point",40.81214,-73.85371,"Entire home/apt",110,1,15,"2019-06-23",0.49,7,325
17255171,"An Oasis in the Big Apple",40032009,"Arianna","Manhattan","Morningside Heights",40.80387,-73.96367,"Entire home/apt",200,5,2,"2017-03-14",0.07,2,0
27277843,"Cute, Comfy Room in the Heart of Bedstuy",28943965,"Daniel","Brooklyn","Bedford-Stuyvesant",40.68593,-73.94628,"Private room",55,2,3,"2018-10-14",0.29,1,0
4720558,"Room in a 4 bedroom Apt. in Harlem",14140782,"Adam","Manhattan","Harlem",40.81535,-73.95322,"Private room",80,1,0,"",NA,1,0
6722799,"Spacious 2 BR sun-filled apartment  in Chelsea",21079341,"Georgina","Manhattan","Chelsea",40.74558,-74.00325,"Entire home/apt",260,2,2,"2018-12-30",0.18,1,0
16405668,"Sixth Ave Chelsea, 1bd Serviced Apartment",22541573,"Ken","Manhattan","Chelsea",40.74613,-73.99178,"Entire home/apt",279,30,1,"2019-03-15",0.26,87,358
22213572,"2 bedroom available in the heart of Williamsburg",13795760,"Eliza Love","Brooklyn","Williamsburg",40.7142,-73.96099,"Private room",85,1,0,"",NA,2,0
7094110,"Cozy apartment near Central Park!",25109461,"Alex","Manhattan","East Harlem",40.79326,-73.93988,"Entire home/apt",102,1,0,"",NA,1,11
818314,"Cozy room in beautiful apartment !",4298156,"Melina","Manhattan","Harlem",40.82513,-73.94617,"Private room",35,7,0,"",NA,1,0
32069686,"Amazing views, sun, luxe style, live like a local!",27107891,"Kossivi","Brooklyn","Williamsburg",40.71396,-73.93986,"Entire home/apt",179,4,8,"2019-06-21",2.11,1,104
11491696,"Studio apartment close to subway",60502606,"Brooke","Manhattan","Upper West Side",40.78838,-73.97892,"Entire home/apt",250,1,0,"",NA,1,0
35593963,"Great Apartment close to Time Square",264833923,"Sharoom","Manhattan","Hell's Kitchen",40.75612,-73.99263,"Entire home/apt",209,3,1,"2019-06-27",1,1,68
44221,"Financial District Luxury Loft",193722,"Coral","Manhattan","Financial District",40.70666,-74.01374,"Entire home/apt",196,3,114,"2019-06-20",1.06,1,0
11636784,"Spacious Art Duplex: 4 Full Beds + 3 BR + 3 Bath",22686950,"Emily & Joseph","Brooklyn","Bushwick",40.69868,-73.93518,"Entire home/apt",380,3,75,"2019-06-17",1.94,1,290
9026203,"Subway-Ocean-Parking",31680304,"Alex & Alena","Brooklyn","Gravesend",40.58892,-73.97379,"Private room",70,3,67,"2018-10-07",1.53,2,40
14055238,"Spacious Prospect Park Garden Apt",84303682,"Brian And Rachel","Brooklyn","Park Slope",40.67003,-73.974,"Entire home/apt",240,2,144,"2019-06-30",4.04,1,217
550858,"Gorgeous Chelsea loft in the heart of Manhattan",2277487,"Henrik","Manhattan","Chelsea",40.74664,-73.99441,"Entire home/apt",399,3,15,"2017-08-10",0.31,1,0
19439068,"Newly Renovated 2BR private basement unit.",69427329,"Michelle & Eddie","Queens","Elmhurst",40.739,-73.87609,"Entire home/apt",120,2,82,"2019-07-05",3.31,6,230
35619784,"Patty Home",267951770,"Patricia","Queens","Ozone Park",40.68761,-73.84241,"Entire home/apt",100,1,0,"",NA,1,189
8442997,"1,000 Square Foot Apt - in MANHATTAN!",18418581,"Pooja","Manhattan","Washington Heights",40.85432,-73.93198,"Entire home/apt",235,1,28,"2019-03-10",0.64,3,364
31230933,"Easy access to everything in NYC!",178213591,"Lilian","Manhattan","Financial District",40.70777,-74.00676,"Entire home/apt",125,10,8,"2019-06-28",1.3,1,270
21868424,"Prospect Heights Room",6938506,"Karina","Brooklyn","Prospect Heights",40.67871,-73.9678,"Private room",60,1,14,"2019-06-10",0.71,1,0
16475570,"Spacious private room near LGA airport",58391491,"Juel","Queens","East Elmhurst",40.76383,-73.87337,"Private room",40,1,255,"2019-06-22",8.33,5,154
7727061,"Bright Private room NYC Near train",25843005,"Daljit","Queens","Astoria",40.75818,-73.92679,"Private room",35,2,191,"2019-06-30",4,3,24
14014128,"Amazing Private Room - Custom Style",83809962,"Tamara","Brooklyn","East Flatbush",40.66248,-73.92855,"Private room",45,1,39,"2019-06-12",1.27,2,365
31885987,"Wonderful  Charming Bedroom with Amazing NYC Views",1340740,"Brian","Brooklyn","South Slope",40.66881,-73.98737,"Private room",65,7,0,"",NA,1,19
27203779,"New Sunny 4 bedroom space!  Popular! Close2Subway!",204852306,"Dee","Brooklyn","Bedford-Stuyvesant",40.67851,-73.93071,"Entire home/apt",300,1,1,"2018-11-04",0.12,14,53
34569918,"Комната на Bay Pway",260844992,"Ineza","Brooklyn","Bensonhurst",40.60783,-73.98445,"Private room",75,3,0,"",NA,1,89
16311386,"Cozy True 1BR Apartment in Noho/East Village",8567200,"Steven","Manhattan","East Village",40.72733,-73.99037,"Entire home/apt",250,3,36,"2019-06-18",1.18,1,36
6732446,"Sunny & Happy Room in Williamsburg",5532810,"Sandy","Brooklyn","Williamsburg",40.71676,-73.9439,"Private room",70,2,99,"2019-06-16",2.02,2,37
668400,"1BR in nice 2BR Apt lovely Area ",3383354,"Martina","Manhattan","Inwood",40.86186,-73.92701,"Private room",50,7,1,"2015-07-16",0.02,1,0
35315486,"Amazing 2 Bedroom Apt in Prime Chelsea",250767748,"Ana","Manhattan","Chelsea",40.74625,-74,"Entire home/apt",305,3,2,"2019-07-04",2,1,242
4742068,"Spacious 1 Bedroom Apartment",22616989,"Don","Brooklyn","Bensonhurst",40.61957,-73.9936,"Entire home/apt",93,3,52,"2019-06-22",0.99,1,325
33832840,"Beautiful, Cozy & Private Bedroom in Bushwick BKLN",11123552,"Paola","Brooklyn","Bushwick",40.7011,-73.92194,"Private room",50,1,26,"2019-07-05",9.4,2,74
16140364,"30-day or more sublet in Clinton Hill Loft",44037475,"Hannah","Brooklyn","Bedford-Stuyvesant",40.69278,-73.95987,"Private room",50,30,11,"2019-01-02",0.36,4,79
35070555,"Gorgeous Apt close to ❤️Times Square❤️",264144069,"Alex","Manhattan","Hell's Kitchen",40.76512,-73.98726,"Entire home/apt",500,1,11,"2019-06-30",7.86,1,180
30010324,"New York Style one bed",113805886,"Yaacov","Manhattan","Upper East Side",40.77919,-73.95182,"Entire home/apt",150,31,7,"2019-05-26",0.96,33,338
21176417,"Location Location Location! Comfort & Convenience",122975,"Adam","Brooklyn","Fort Greene",40.68569,-73.97346,"Private room",69,5,0,"",NA,1,0
34504997,"Clean room, 10 min away from the city. PRKG AVBL",252646618,"Michael","Queens","Astoria",40.7644,-73.91208,"Private room",65,1,2,"2019-06-24",2,2,0
23920387,"Jackson Heights Room Close to LGA",15654962,"Kathy","Queens","Jackson Heights",40.75024,-73.88984,"Private room",50,1,0,"",NA,1,0
35115408,"Gorgeous Room Private Bathroom in Luxury Apartment",32207206,"Ian","Brooklyn","Bushwick",40.70034,-73.92869,"Private room",98,2,2,"2019-06-11",2,1,55
19036290,"Private Room and Bath, 1 block to train, Wash/Dry",912657,"Shawn","Brooklyn","Bedford-Stuyvesant",40.68054,-73.94129,"Private room",80,4,3,"2019-01-02",0.12,1,104
26682755,"perfectly located right next to Main st Flushing",161899037,"Tony","Queens","Flushing",40.75637,-73.83208,"Entire home/apt",159,2,22,"2019-06-09",1.83,7,58
2193945,"BEDROOM WITH PRIVATE BATHROOM",11189139,"Mete","Brooklyn","Bedford-Stuyvesant",40.68775,-73.9521,"Private room",90,2,145,"2019-06-29",2.26,1,250
26557266,"Cozy private Room in 2 bedrooms appt",152047633,"Rudi","Brooklyn","Williamsburg",40.71415,-73.96225,"Private room",90,1,0,"",NA,1,0
8408695,"15 MIN FROM MANHATTAN",10181589,"Jodi","Queens","Sunnyside",40.74592,-73.92399,"Entire home/apt",95,1,0,"",NA,1,0
1878642,"New York City, Manhattan Modern Apartment",9782866,"Ronald","Manhattan","Murray Hill",40.74855,-73.977,"Entire home/apt",195,4,31,"2019-07-01",0.46,1,78
6377669,"""Your home away from home #2",33166971,"Miriam","Brooklyn","Bushwick",40.68541,-73.91211,"Private room",53,2,56,"2019-06-01",1.12,2,81
692567,"Bushwick Creative Den of Bliss",3541525,"Lindsay","Brooklyn","Bushwick",40.70234,-73.91849,"Private room",84,2,138,"2019-07-02",1.69,1,225
21473096,"FourTwin bunkbeds- 5 minutes from JFK",114975592,"John And Colleen","Queens","Springfield Gardens",40.66668,-73.76417,"Private room",90,1,2,"2019-03-05",0.14,4,84
21264131,"Beautiful Super Cozy Studio",67226812,"RaShaan","Brooklyn","Bedford-Stuyvesant",40.68744,-73.94905,"Entire home/apt",95,1,89,"2019-07-08",4.43,1,0
34153647,"Beautiful private Master Bedroom in
Bushwick!",2008510,"Ben","Brooklyn","Bushwick",40.70395,-73.92585,"Private room",65,4,3,"2019-05-25",1.43,1,75
28154635,"Upper West Side 1 Bedroom Apt near Central Park",212661859,"Amita","Manhattan","Upper West Side",40.78333,-73.98089,"Entire home/apt",199,4,6,"2018-11-18",0.58,1,0
